"3.169833333E0,1.486211901E1,-4.644412192E1"
"3.203200000E0,1.950653120E1,-3.994194485E1"
"3.236566667E0,2.415094340E1,-3.715529753E1"
"3.269933333E0,3.065312046E1,-3.808417997E1"
"3.303300000E0,3.808417997E1,-3.251088534E1"
"3.336666667E0,3.901306241E1,-2.879535559E1"
"3.370033333E0,3.994194485E1,-2.136429608E1"
"3.403400000E0,3.901306241E1,-1.764876633E1"
"3.436766667E0,3.808417997E1,-1.021770682E1"
"3.470133333E0,3.715529753E1,-7.431059507E0"
"3.503500000E0,3.901306241E1,1.857764877E0"
"3.536866667E0,3.622641509E1,1.486211901E1"
"3.570233333E0,3.158200290E1,2.043541364E1"
"3.603600000E0,2.879535559E1,2.322206096E1"
"3.636966667E0,2.229317852E1,2.786647315E1"
"3.670333333E0,2.043541364E1,3.065312046E1"
"3.703700000E0,1.579100145E1,3.622641509E1"
"3.737066667E0,1.671988389E1,3.529753266E1"
"3.770433333E0,1.300435414E1,3.715529753E1"
"3.803800000E0,9.288824383E0,3.901306241E1"
"3.837166667E0,5.573294630E0,3.994194485E1"
"3.870533333E0,3.715529753E0,3.994194485E1"
"3.903900000E0,1.857764877E0,4.179970972E1"
"3.937266667E0,-9.288824383E-1,4.179970972E1"
"3.970633333E0,-3.715529753E0,4.179970972E1"
"4.004000000E0,-8.359941945E0,4.179970972E1"
"4.037366667E0,-9.288824383E0,3.994194485E1"
"4.070733333E0,-1.207547170E1,3.901306241E1"
"4.104100000E0,-1.207547170E1,3.901306241E1"
"4.137466667E0,-1.207547170E1,3.622641509E1"
"4.170833333E0,-1.300435414E1,3.436865022E1"
"4.204200000E0,-1.671988389E1,3.715529753E1"
"4.237566667E0,-1.671988389E1,3.529753266E1"
"4.270933333E0,-1.671988389E1,3.436865022E1"
"4.304300000E0,-1.764876633E1,3.436865022E1"
"4.337666667E0,-1.950653120E1,3.436865022E1"
"4.371033333E0,-2.136429608E1,3.343976778E1"
"4.404400000E0,-2.322206096E1,3.436865022E1"
"4.437766667E0,-2.507982583E1,3.436865022E1"
"4.471133333E0,-2.693759071E1,3.343976778E1"
"4.504500000E0,-2.972423803E1,3.158200290E1"
"4.537866667E0,-3.158200290E1,3.065312046E1"
"4.571233333E0,-3.343976778E1,2.693759071E1"
"4.604600000E0,-3.715529753E1,2.415094340E1"
"4.637966667E0,-3.436865022E1,2.229317852E1"
"4.671333333E0,-3.901306241E1,1.764876633E1"
"4.704700000E0,-3.994194485E1,1.486211901E1"
"4.738066667E0,-4.272859216E1,1.114658926E1"
"4.771433333E0,-4.365747460E1,7.431059507E0"
"4.804800000E0,-4.365747460E1,1.857764877E0"
"4.838166667E0,-4.365747460E1,-3.715529753E0"
"4.871533333E0,-4.644412192E1,-1.114658926E1"
"4.904900000E0,-4.830188679E1,-2.229317852E1"
"4.938266667E0,-4.087082729E1,-2.507982583E1"
"4.971633333E0,-3.622641509E1,-2.972423803E1"
"5.005000000E0,-2.972423803E1,-3.994194485E1"
"5.038366667E0,-2.322206096E1,-4.458635704E1"
"5.071733333E0,-1.486211901E1,-5.015965167E1"
"5.105100000E0,-8.359941945E0,-4.830188679E1"
"5.138466667E0,2.786647315E0,-5.201741655E1"
"5.171833333E0,8.359941945E0,-5.108853411E1"
"5.205200000E0,2.043541364E1,-5.015965167E1"
"5.238566667E0,2.415094340E1,-4.087082729E1"
"5.271933333E0,2.786647315E1,-3.343976778E1"
"5.305300000E0,3.158200290E1,-2.600870827E1"
"5.338666667E0,4.087082729E1,-2.136429608E1"
"5.372033333E0,4.179970972E1,-1.486211901E1"
"5.405400000E0,4.458635704E1,-6.502177068E0"
"5.438766667E0,4.551523948E1,9.288824383E-1"
"5.472133333E0,4.458635704E1,1.857764877E0"
"5.505500000E0,4.923076923E1,7.431059507E0"
"5.538866667E0,5.015965167E1,1.393323657E1"
"5.572233333E0,5.387518142E1,1.393323657E1"
"5.605600000E0,5.666182874E1,1.579100145E1"
"5.638966667E0,6.780841800E1,1.671988389E1"
